,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3313,chr14,StringTie,transcript,59460759,59465380,-,GPR135,NM_022571.6,SRR19969243,4621,HER2+,59460758,59463741,2983,2983,0,8.000684784514748,no change,50.615566844369,-0.859973169587979,0.253414078894805,-3.39354929820202,0.0006899313911031,0.0127554751668315
3353,chr2,StringTie,transcript,240625480,240633159,+,GPR35,NM_005301.5,SRR19969243,7679,HER2+,240630882,240633159,2277,2277,0,7.7306140660637395,no change,113.681954278144,0.919560799047978,0.260212041240981,3.53389026373448,0.0004094910549922,0.0088193921229931
3354,chr2,aptardi,transcript,240625480,240631348,+,GPR35,NM_005301.5,SRR19969243,5868,HER2+,240630882,240633159,466,2277,-1811,6.144185634125646,shorter,113.681954278144,0.919560799047978,0.260212041240981,3.53389026373448,0.0004094910549922,0.0088193921229931
3356,chr2,StringTie,transcript,132416805,132646582,+,GPR39,NM_001508.3,SRR19969245,229777,HER2+,132645606,132646582,976,976,0,6.883462586413092,no change,239.784856526471,0.889804777207796,0.230775866619054,3.8557098289511,0.0001153943017254,0.0034736587991296
3364,chr14,StringTie,transcript,91232532,91245786,-,GPR68,XM_005268110.4,SRR19969243,13254,HER2+,91232531,91233952,1421,1421,0,7.259116128097101,no change,566.80009153017,1.41578704736809,0.3685186109278,3.84183323551457,0.0001221187984821,0.0036130113200404
3365,chr14,StringTie,transcript,91232532,91244704,-,GPR68,NM_001177676.2,SRR19969243,12172,HER2+,91232531,91233952,1421,1421,0,7.259116128097101,no change,567.645708182759,1.41120745783637,0.368851096252863,3.82595435440683,0.0001302664278918,0.0037886164691703
3366,chr14,StringTie,transcript,91232532,91243603,-,GPR68,XM_011537197.3,SRR19969244,11071,HER2+,91232531,91233952,1421,1421,0,7.259116128097101,no change,534.673366756815,1.41689947357748,0.369369880096578,3.83599083175653,0.0001250590730793,0.0036722047912985
3367,chr14,StringTie,transcript,91232532,91264581,-,GPR68,XM_005268112.3,SRR19969244,32049,HER2+,91232531,91233952,1421,1421,0,7.259116128097101,no change,531.669613483552,1.41938186558313,0.370684230181372,3.82908618715354,0.0001286199602525,0.0037492484133169
3385,chr17,StringTie,transcript,82051465,82057470,+,GPS1,XM_024450726.1,SRR19969243,6005,HER2+,82057127,82057470,343,343,0,5.83773044716594,no change,2129.50825419948,0.65848023198771,0.130485190833626,5.04639819876036,4.50216599973284e-07,4.30091720249729e-05
3386,chr17,StringTie,transcript,82051477,82057470,+,GPS1,XM_024450724.1,SRR19969243,5993,HER2+,82057127,82057470,343,343,0,5.83773044716594,no change,2129.17240106448,0.658446781913117,0.130495948997219,5.04572584032588,4.51802869448598e-07,4.30696307997217e-05
3387,chr17,StringTie,transcript,82051897,82057470,+,GPS1,XM_024450727.1,SRR19969243,5573,HER2+,82057127,82057470,343,343,0,5.83773044716594,no change,2082.41091379672,0.682471617652431,0.135136643089145,5.05023361577976,4.4127007100077e-07,4.25727521551956e-05
3388,chr17,StringTie,transcript,82051898,82057470,+,GPS1,NM_001321092.3,SRR19969243,5572,HER2+,82057127,82057470,343,343,0,5.83773044716594,no change,2082.41091379672,0.682471617652431,0.135136643089145,5.05023361577976,4.4127007100077e-07,4.25727521551956e-05
3407,chr11,StringTie,transcript,123430269,123435715,+,GRAMD1B,NM_001354837.2,SRR19969244,5446,HER2+,123435467,123435715,248,248,0,5.513428746164983,no change,18.7667839754965,1.33983403363995,0.421445633786745,3.17913848484171,0.0014771350042642,0.0221364492632484
3419,chr14,StringTie,transcript,96363526,96387288,+,GSKIP,NM_001271905.2,SRR19969244,23762,HER2+,96385684,96387288,1604,1604,0,7.38025578842646,no change,568.824512855667,0.629046948137685,0.186583902443272,3.37138917077232,0.0007479012442072,0.0135241249563381
3423,chr1,StringTie,transcript,109668057,109675286,+,GSTM2,NM_000848.4,SRR19969246,7229,HER2+,109674836,109675286,450,450,0,6.1092475827643655,no change,604.617514080616,-2.35320182689553,0.498584884904503,-4.71976166575177,2.361211322148e-06,0.0001514511226098
3445,chr1,StringTie,transcript,228140084,228148955,+,GUK1,NM_001242839.1,SRR19969245,8871,HER2+,228148697,228148955,258,258,0,5.552959584921617,no change,4767.46257930501,0.452946785098099,0.0934486178571413,4.84701427891141,1.25333410085361e-06,9.62563596855931e-05
3446,chr1,StringTie,transcript,228140279,228148951,+,GUK1,NM_001159390.2,SRR19969245,8672,HER2+,228148697,228148951,254,254,0,5.537334267018537,no change,4818.7972220509,0.449652167003923,0.0926484835410845,4.85331383545557,1.21415317671464e-06,9.35840906695175e-05
3447,chr1,StringTie,transcript,228144696,228148951,+,GUK1,NM_001159391.3,SRR19969245,4255,HER2+,228148697,228148951,254,254,0,5.537334267018537,no change,4781.02921280297,0.451453920354801,0.0925980632749159,4.87541428393024,1.08580337010442e-06,8.5022056428739e-05
3448,chr1,StringTie,transcript,228140265,228148951,+,GUK1,XM_005273104.5,SRR19969245,8686,HER2+,228148697,228148951,254,254,0,5.537334267018537,no change,4882.59310047709,0.443030233689666,0.0887869219742529,4.98981408340903,6.04374320533921e-07,5.35471465471805e-05
3460,chr6,StringTie,transcript,26234212,26234987,-,H1-3,NM_005320.3,SRR19969243,775,HER2+,26234211,26234267,56,56,0,4.02535169073515,no change,8.53010026683018,3.98870031037691,1.2875245211651,3.09796065613375,0.0019485729588581,0.0270191705437861
3463,chr6,StringTie,transcript,27808173,27808667,+,H2AC13,NM_003509.3,SRR19969243,494,HER2+,27808602,27808667,65,65,0,4.174387269895637,no change,35.6533263122467,5.0528431918806,1.40654466768642,3.59238018383864,0.0003276713270083,0.0075722832692359
3465,chr6,StringTie,transcript,27892699,27893185,-,H2AC17,NM_003514.2,SRR19969243,486,HER2+,27892698,27892756,58,58,0,4.060443010546419,no change,23.8623858947262,5.93692776335757,1.42670992025671,4.1612718037941,3.16480139189249e-05,0.0012741410786114
3473,chr11,StringTie,transcript,119093874,119095465,-,H2AX,NM_002105.3,SRR19969243,1591,HER2+,119093873,119094962,1089,1089,0,6.9930151229329605,no change,1535.81994354713,1.62616484142201,0.267297737027893,6.08372094542769,1.17424909587721e-09,3.21227381941829e-07
3482,chr1,StringTie,transcript,149782689,149812370,-,H2BC18,NM_001161334.2,SRR19969243,29681,HER2+,149782688,149783232,544,544,0,6.298949246855942,no change,89.627583177877,1.8495628338092,0.408781248246245,4.52457846768706,6.05159981164569e-06,0.000333087754723
3492,chr6,StringTie,transcript,26183761,26184230,+,H2BC6,NM_003523.3,SRR19969243,469,HER2+,26184176,26184230,54,54,0,3.9889840465642745,no change,7.44367130242377,4.76359498280724,1.21522712869825,3.91992152768182,8.85778057503934e-05,0.0028478810042691
3493,chr6,StringTie,transcript,26199516,26199988,+,H2BC7,NM_003522.4,SRR19969243,472,HER2+,26199939,26199988,49,49,0,3.8918202981106265,no change,7.2237840361606,4.63403006237469,1.61432627752151,2.87056596110754,0.0040973770130927,0.0456403911113523
3496,chr6,StringTie,transcript,26251614,26252075,+,H2BC9,NM_003524.3,SRR19969243,461,HER2+,26252031,26252075,44,44,0,3.784189633918261,no change,39.3933846424437,3.94451723321037,1.05084018909621,3.75367945967398,0.0001742576719192,0.0047096290278942
3500,chr6,StringTie,transcript,27810051,27810536,+,H3C10,NM_003536.3,SRR19969243,485,HER2+,27810484,27810536,52,52,0,3.951243718581428,no change,66.530244296705,4.73675794468422,1.23438008681051,3.83735771120825,0.0001243652507557,0.0036560242464407
3501,chr6,aptardi,transcript,27810051,27811350,+,H3C10,NM_003536.3,SRR19969244,1299,HER2+,27810484,27810536,866,52,814,6.763884908562435,longer,66.530244296705,4.73675794468422,1.23438008681051,3.83735771120825,0.0001243652507557,0.0036560242464407
3504,chr6,StringTie,transcript,26196784,26197286,-,H3C4,NM_001376937.1,SRR19969243,502,HER2+,26196783,26196839,56,56,0,4.02535169073515,no change,49.8943869678813,3.63841607192939,1.21823790388723,2.98662195645014,0.0028207830266616,0.0355201699391545
3511,chr6,StringTie,transcript,27824092,27824480,+,H4C11,NM_021968.4,SRR19969243,388,HER2+,27824436,27824480,44,44,0,3.784189633918261,no change,16.1461544631732,3.92899128319076,0.861809284400803,4.55900319746787,5.13969888891493e-06,0.0002903861826797
3512,chr6,StringTie,transcript,27831174,27831560,-,H4C12,NM_003541.3,SRR19969243,386,HER2+,27831173,27831215,42,42,0,3.737669618283368,no change,20.1554205431061,4.85030364022582,1.49123549391581,3.25254036670592,0.001143783483421,0.0185143647737195
3513,chr6,aptardi,transcript,27830961,27831560,-,H4C12,NM_003541.3,SRR19969246,599,HER2+,27831173,27831215,255,42,213,5.541263545158426,longer,20.1554205431061,4.85030364022582,1.49123549391581,3.25254036670592,0.001143783483421,0.0185143647737195
3515,chr6,StringTie,transcript,26204610,26205021,+,H4C5,NM_003545.4,SRR19969243,411,HER2+,26204956,26205021,65,65,0,4.174387269895637,no change,18.0536901814896,3.54774353065219,1.24182563282197,2.85687735611495,0.0042783111374019,0.0471859977323415
3516,chr6,aptardi,transcript,26204610,26205709,+,H4C5,NM_003545.4,SRR19969246,1099,HER2+,26204956,26205021,753,65,688,6.6240652277998935,longer,18.0536901814896,3.54774353065219,1.24182563282197,2.85687735611495,0.0042783111374019,0.0471859977323415
3533,chr11,StringTie,transcript,46602861,46617227,-,HARBI1,NM_173811.4,SRR19969243,14366,HER2+,46602860,46603529,669,669,0,6.505784060128229,no change,125.359682911922,0.760696918153464,0.243341456205763,3.12604736576508,0.0017717301293214,0.0251388143119263
3534,chr11,aptardi,transcript,46603310,46617227,-,HARBI1,NM_173811.4,SRR19969243,13917,HER2+,46602860,46603529,220,669,-449,5.393627546352362,shorter,125.359682911922,0.760696918153464,0.243341456205763,3.12604736576508,0.0017717301293214,0.0251388143119263
3535,chr11,StringTie,transcript,46603027,46616617,-,HARBI1,XM_017017604.1,SRR19969243,13590,HER2+,46603026,46603529,503,503,0,6.220590170099739,no change,122.122934433279,0.741386900068467,0.240490687295203,3.08280918652959,0.0020505659158368,0.0280087220677396
3536,chr11,aptardi,transcript,46603310,46616617,-,HARBI1,XM_017017604.1,SRR19969243,13307,HER2+,46603026,46603529,220,503,-283,5.393627546352362,shorter,122.122934433279,0.741386900068467,0.240490687295203,3.08280918652959,0.0020505659158368,0.0280087220677396
3537,chr11,StringTie,transcript,46603315,46617188,-,HARBI1,XM_017017605.2,SRR19969244,13873,HER2+,46603314,46603529,215,215,0,5.3706380281276624,no change,116.03613515044,0.770760500744999,0.224319823792587,3.43598923944264,0.0005903944212537,0.0113799813573368
3538,chr11,StringTie,transcript,46603027,46616798,-,HARBI1,XM_017017606.2,SRR19969243,13771,HER2+,46603026,46603529,503,503,0,6.220590170099739,no change,122.560588513198,0.745021106905857,0.238216696099698,3.12749324083503,0.0017630387369869,0.0250349154105473
3539,chr11,aptardi,transcript,46603310,46616798,-,HARBI1,XM_017017606.2,SRR19969243,13488,HER2+,46603026,46603529,220,503,-283,5.393627546352362,shorter,122.560588513198,0.745021106905857,0.238216696099698,3.12749324083503,0.0017630387369869,0.0250349154105473
3545,chr17,StringTie,transcript,3723903,3726699,+,HASPIN,NM_031965.2,SRR19969243,2796,HER2+,3726332,3726699,367,367,0,5.905361848054571,no change,57.2104056710605,2.15280527884513,0.527743485833835,4.07926452269456,4.51784064486499e-05,0.0017026819735045
3547,chr1,StringTie,transcript,154272629,154275875,+,HAX1,NM_006118.4,SRR19969245,3246,HER2+,154275701,154275875,174,174,0,5.159055299214529,no change,1535.08850205187,0.545551944729403,0.174672872910272,3.12327802044939,0.0017884871815466,0.0253083206486403
3548,chr16,StringTie,transcript,172876,173710,+,HBA2,NM_000517.6,SRR19969245,834,HER2+,173600,173710,110,110,0,4.700480365792417,no change,615.453399891872,-3.92069660832332,1.32919075724941,-2.94968693315073,0.0031809607628185,0.0386527792920089
3591,chr1,StringTie,transcript,222522264,222548104,-,HHIPL2,NM_024746.4,SRR19969246,25840,HER2+,222522263,222522600,337,337,0,5.820082930352362,no change,46.9921940166681,2.94882720680908,0.969109207695853,3.04282240163643,0.002343706088003,0.0310036957723503
3610,chr17,StringTie,transcript,55264960,55325187,+,HLF,NM_002126.5,SRR19969243,60227,HER2+,55320879,55325187,4308,4308,0,8.36822903827628,no change,301.191424143318,-3.42835355574788,0.799037900771798,-4.29060192568639,1.78189477641802e-05,0.0007934916892024
3611,chr20,StringTie,transcript,31514442,31541733,+,HM13,NM_178582.3,SRR19969244,27291,HER2+,31538328,31541733,3405,3405,0,8.133000218583613,no change,1142.69166042209,0.81789549047849,0.273828226372296,2.98689255419009,0.0028182875429467,0.0354992208749801
3612,chr20,StringTie,transcript,31514442,31569543,+,HM13,NM_030789.4,SRR19969244,55101,HER2+,31569219,31569543,324,324,0,5.780743515792329,no change,3037.57049103112,0.995663065321113,0.215415732214409,4.62205362201727,3.79959762913742e-06,0.0002262545516595
3673,chr17,StringTie,transcript,48724763,48728750,-,HOXB13,NM_006361.6,SRR19969245,3987,HER2+,48724762,48726789,2027,2027,0,7.614312146452,no change,71.9830310350442,8.01172425264394,1.58928618593359,5.04108342698369,4.62903593623316e-07,4.39641657842869e-05
3682,chr17,StringTie,transcript,48621156,48626358,-,HOXB9,NM_024017.5,SRR19969243,5202,HER2+,48621155,48622899,1744,1744,0,7.463936604468925,no change,39.8781984833577,1.26028538357407,0.40254421791182,3.13079986619046,0.0017433091972024,0.0248391101104631
3684,chr12,StringTie,transcript,53973126,53977643,+,HOXC11,NM_014212.4,SRR19969243,4517,HER2+,53975413,53977643,2230,2230,0,7.709756864454165,no change,175.268767767822,2.83085585496415,0.722826263538429,3.91637105313018,8.98918604652592e-05,0.0028800038358171
3685,chr12,aptardi,transcript,53973126,53976480,+,HOXC11,NM_014212.4,SRR19969244,3354,HER2+,53975413,53977643,1067,2230,-1163,6.9726062513017535,shorter,175.268767767822,2.83085585496415,0.722826263538429,3.91637105313018,8.98918604652592e-05,0.0028800038358171
3686,chr12,StringTie,transcript,53954903,53958956,+,HOXC12,NM_173860.3,SRR19969244,4053,HER2+,53956566,53958956,2390,2390,0,7.779048644925556,no change,90.5707974658486,4.34975759215392,0.87993560134104,4.94326810453493,7.68237184118838e-07,6.53083225325354e-05
3687,chr12,StringTie,transcript,53938831,53946544,+,HOXC13,NM_017410.3,SRR19969244,7713,HER2+,53945256,53946544,1288,1288,0,7.160845906664299,no change,139.407203255002,1.92207576470499,0.497983339579206,3.85971901455405,0.0001135174775636,0.0034323673949806
3704,chr2,StringTie,transcript,10302889,10427617,+,HPCAL1,XM_005246161.1,SRR19969244,124728,HER2+,10426821,10427617,796,796,0,6.679599185844383,no change,946.35551961151,0.638141973058079,0.150047880556995,4.25292227180566,2.10998830247068e-05,0.0009064877933292
3705,chr2,StringTie,transcript,10302904,10427604,+,HPCAL1,NM_002149.4,SRR19969244,124700,HER2+,10426821,10427604,783,783,0,6.663132695990803,no change,945.133660866506,0.639222514210696,0.150531151919309,4.24644670595057,2.17187410463694e-05,0.0009287119376093
3709,chr11,StringTie,transcript,532242,535576,-,HRAS,NM_001130442.3_2,SRR19969246,3334,HER2+,532241,532635,394,394,0,5.976350909297934,no change,77.2814448145801,3.72914084578739,1.03006503039143,3.62029652086169,0.0002942655902854,0.0069713187427426
3734,chr19,StringTie,transcript,5681027,5688522,+,HSD11B1L,NM_198705.3,SRR19969245,7495,HER2+,5687945,5688522,577,577,0,6.3578422665081,no change,175.976705177215,-0.624902250770542,0.170797196991702,-3.65873832695803,0.0002534599700906,0.0063217350732186
3739,chr12,StringTie,transcript,56763324,56787790,+,HSD17B6,NM_003725.4,SRR19969245,24466,HER2+,56787342,56787790,448,448,0,6.104793232414985,no change,182.583230602225,1.39665113087589,0.447224788011695,3.12292871127565,0.0017906111341527,0.0253309150343687
3740,chr12,aptardi,transcript,56763324,56787624,+,HSD17B6,NM_003725.4,SRR19969245,24300,HER2+,56787342,56787790,282,448,-166,5.641907070938114,shorter,182.583230602225,1.39665113087589,0.447224788011695,3.12292871127565,0.0017906111341527,0.0253309150343687
3751,chr19,StringTie,transcript,35754566,35757029,-,HSPB6,NM_144617.3,SRR19969246,2463,HER2+,35754565,35755521,956,956,0,6.862757913051401,no change,1083.87742419108,-3.10676879607246,0.713442657135408,-4.35461598069655,1.33300390930833e-05,0.0006360758795866
3752,chr1,StringTie,transcript,16014029,16018043,-,HSPB7,NM_014424.5,SRR19969244,4014,HER2+,16014028,16015579,1551,1551,0,7.346655163176539,no change,273.666015832103,-2.74234091072742,0.519591104025282,-5.27788272255327,1.30685055786915e-07,1.58873202582651e-05
3762,chr6,StringTie,transcript,77460924,77463491,-,HTR1B,NM_000863.3,SRR19969243,2567,HER2+,77460923,77462230,1307,1307,0,7.175489713624222,no change,10.409140853902,2.37496734256132,0.739996187450102,3.20943186308167,0.0013299756474072,0.0206289631978393
3779,chr11,StringTie,transcript,125887668,125900646,+,HYLS1,NM_001377269.1,SRR19969243,12978,HER2+,125900268,125900646,378,378,0,5.934894195619588,no change,150.072755546131,0.688919519544203,0.16133825255631,4.27003211345529,1.95444824263823e-05,0.0008528697084698
3780,chr15,StringTie,transcript,43800421,43802589,+,HYPK,NM_001199885.1,SRR19969245,2168,HER2+,43801718,43802589,871,871,0,6.769641976852503,no change,1149.49636843788,0.677547337000577,0.175076580123271,3.87000555141936,0.0001088328750071,0.0033202539415452
3781,chr15,aptardi,transcript,43800421,43801910,+,HYPK,NM_001199885.1,SRR19969245,1489,HER2+,43801718,43802589,192,871,-679,5.2574953720277815,shorter,1149.49636843788,0.677547337000577,0.175076580123271,3.87000555141936,0.0001088328750071,0.0033202539415452
3782,chr15,StringTie,transcript,43800599,43804427,+,HYPK,NM_016400.4,SRR19969245,3828,HER2+,43801806,43804427,2621,2621,0,7.8713112033234065,no change,1150.73856885918,0.678109740186577,0.173122722292982,3.91693089852749,8.96834421169394e-05,0.0028787243932394
3783,chr15,aptardi,transcript,43800599,43801910,+,HYPK,NM_016400.4,SRR19969245,1311,HER2+,43801806,43804427,104,2621,-2517,4.6443908991413725,shorter,1150.73856885918,0.678109740186577,0.173122722292982,3.91693089852749,8.96834421169394e-05,0.0028787243932394
